,artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,rolloff-mean,rolloff-var,bandwidth-mean,bandwidth-var,centroid-mean,centroid-var,rms-mean,rms-var,harmonic-mean,harmonic-var,percpt-mean,percpt-var,zeroCross-mean,zeroCross-var,mel-mean,mel-var,chroma-mean,chroma-var,mfcc1-mean,mfcc1-var,mfcc2-mean,mfcc2-var,mfcc3-mean,mfcc3-var,mfcc4-mean,mfcc4-var,mfcc5-mean,mfcc5-var,mfcc6-mean,mfcc6-var,mfcc7-mean,mfcc7-var,mfcc8-mean,mfcc8-var,mfcc9-mean,mfcc9-var,mfcc10-mean,mfcc10-var,mfcc11-mean,mfcc11-var,mfcc12-mean,mfcc12-var,mfcc13-mean,mfcc13-var,mfcc14-mean,mfcc14-var,mfcc15-mean,mfcc15-var,mfcc16-mean,mfcc16-var,mfcc17-mean,mfcc17-var,mfcc18-mean,mfcc18-var,mfcc19-mean,mfcc19-var,mfcc20-mean,mfcc20-var
836,Basshunter,All I Ever Wanted - Radio Edit,176453,False,2008,65,0.645,0.984,4,-7.051,1,0.0508,0.164,0.00701,0.164,0.553,144.954,pop,5243.989123648535,3149113.1070219055,2564.0256368335195,254755.60177676965,2263.133404488935,505676.37319189165,0.2946505546569824,0.010202701203525066,2.2252463622862706e-06,0.05945483222603798,0.00013888193643651903,0.01295196171849966,0.07751473922902494,0.07150620443128124,22.256616592407227,27440.876953125,0.44230377674102783,0.08397826552391052,-31.559667587280273,3101.32763671875,95.86601257324219,1016.1739501953125,-1.0231640338897705,309.84393310546875,19.741411209106445,132.497314453125,4.6681413650512695,141.75230407714844,11.562944412231445,111.96672058105469,0.7670503854751587,86.19583129882812,12.859804153442383,91.0154800415039,-8.333305358886719,143.577880859375,10.694177627563477,90.91305541992188,-7.112853527069092,75.21664428710938,7.314498424530029,72.62307739257812,-6.376223087310791,85.72541046142578,7.70125675201416,92.37284851074219,-3.8958024978637695,60.812583923339844,6.538758754730225,68.52667999267578,-6.728882312774658,59.51814651489258,4.3607659339904785,82.46858215332031,-7.419301986694336,59.098243713378906,3.6412277221679688,59.14704132080078
839,Alesha Dixon,The Boy Does Nothing,210680,False,2008,51,0.632,0.972,3,-2.423,0,0.121,0.121,7.74e-05,0.0317,0.845,87.0,pop,5323.159478249565,685887.9888527011,2420.673235222853,54244.04498097192,2581.4362943048422,164939.6058076785,0.24076952040195465,0.002687757136300206,0.022892843931913376,0.022377407178282738,0.011396951973438263,0.015188776887953281,0.13098639455782313,0.11382895899856542,12.22729206085205,5476.2421875,0.48855340480804443,0.0754702165722847,-4.09490442276001,725.7619018554688,76.85490417480469,242.75579833984375,-25.55082893371582,233.12718200683594,38.09770584106445,159.28451538085938,0.3830016553401947,75.01448059082031,25.74213218688965,79.73954772949219,-2.428380250930786,70.90862274169922,18.50782012939453,62.15687942504883,-3.885863780975342,69.85824584960938,13.079654693603516,55.46825408935547,-6.035776138305664,47.61204147338867,14.557061195373535,45.15402603149414,-5.070470333099365,46.424354553222656,9.97107982635498,41.226097106933594,-7.357158660888672,39.28086471557617,3.3318898677825928,38.45222473144531,-7.448070049285889,37.0446891784668,4.734704494476318,38.913429260253906,-6.136158466339111,59.6169319152832,8.466226577758789,63.165985107421875
840,Dizzee Rascal,Dance Wiv Me - Radio Edit,204093,False,2011,68,0.878,0.746,11,-4.281,1,0.0451,0.0476,0.0,0.154,0.792,111.996,"hip hop, pop, Dance/Electronic",5959.830628386223,2393738.408472916,2657.452016720868,116213.4255371734,2851.5372128657027,1012913.2278663901,0.27055609226226807,0.008295987732708454,0.0010119082871824503,0.03066982515156269,0.0027471722569316626,0.023219680413603783,0.13142101284958427,0.1141495302311737,17.439592361450195,15803.8544921875,0.4555954337120056,0.0900745540857315,-17.794090270996094,4305.4970703125,68.93730926513672,1281.3101806640625,0.13488684594631195,457.01123046875,29.455738067626953,262.45550537109375,-1.3202022314071655,255.73805236816406,14.55898380279541,186.447021484375,-3.8948986530303955,132.8326873779297,15.605151176452637,105.62125396728516,-4.166494846343994,100.18795013427734,10.197365760803223,92.2822036743164,-5.235745906829834,76.76703643798828,10.1964111328125,68.85945892333984,-2.417072296142578,55.00647735595703,9.306755065917969,59.53012466430664,-3.739288091659546,56.41991424560547,11.461101531982422,43.35034942626953,-3.280089855194092,50.59725570678711,5.846515655517578,47.76417922973633,-4.351595878601074,48.68947219848633,5.5369791984558105,47.21442794799805
841,Gabriella Cilmi,Sweet About Me,202133,False,2008,56,0.671,0.701,6,-5.035,1,0.0288,0.0607,2.7e-06,0.163,0.585,131.977,R&B,5223.947578170351,1649857.154501321,2514.848905673131,122252.32372988535,2511.532431074199,391673.3027615898,0.22466668486595154,0.003979756962507963,-2.561106839493732e-06,0.02799110673367977,-2.9072134566376917e-05,0.011110199615359306,0.1178442932728647,0.10395701581588376,11.326556205749512,4038.493896484375,0.40301236510276794,0.08590007573366165,-32.97578430175781,2349.7568359375,82.42788696289062,417.06463623046875,-3.075700521469116,331.46240234375,40.94358825683594,158.8917236328125,4.749843120574951,114.75188446044922,8.842948913574219,135.19761657714844,-1.6974397897720337,113.53054809570312,6.371474742889404,80.33924102783203,-5.981431007385254,83.37134552001953,8.786073684692383,95.0089340209961,-14.415060043334961,79.92410278320312,6.83182430267334,56.70652770996094,-6.4529852867126465,68.06990051269531,3.3400156497955322,70.41226959228516,-7.3735198974609375,84.53131866455078,0.8636227250099182,90.35939025878906,-9.159285545349121,71.15410614013672,3.659903049468994,76.9216537475586,-10.73744010925293,76.03895568847656,2.9753642082214355,63.68606185913086
842,Jack White,Another Way to Die,262240,False,2007,56,0.486,0.765,4,-4.23,0,0.128,0.0239,3.02e-05,0.11,0.386,141.933,"rock, blues",3540.178593024381,3597450.2744002896,1955.2801681969584,300465.17988717323,1692.0030772092525,782141.2962543588,0.16341015696525574,0.004941652528941631,-1.0772315590656945e-06,0.01737683266401291,9.638984920457006e-05,0.006187304388731718,0.07327966742252456,0.06790975776496871,6.9984612464904785,2913.52197265625,0.4164994955062866,0.09416402876377106,-144.09738159179688,11262.26171875,110.71640014648438,1525.779296875,-2.2413244247436523,1096.6060791015625,36.85499572753906,220.29603576660156,2.358184337615967,391.8347473144531,19.19509506225586,145.2064971923828,3.004000663757324,150.76182556152344,13.632685661315918,76.8575210571289,2.9554121494293213,103.71963500976562,12.944889068603516,71.10359954833984,-3.5172765254974365,80.69547271728516,9.02648639678955,77.12574005126953,2.862255334854126,64.3557357788086,10.739882469177246,92.85721588134766,4.801879405975342,92.39961242675781,6.0629963874816895,86.56554412841797,-3.791914224624634,65.4917984008789,1.6599518060684204,74.18312072753906,-6.750955581665039,87.4334945678711,0.947704017162323,94.93171691894531
844,The Pussycat Dolls,I Hate This Part,218400,False,2008,64,0.756,0.612,5,-4.371,1,0.0317,0.0659,0.0,0.274,0.452,111.572,"pop, R&B",5591.124524568257,2503535.9641489726,2519.6670662201486,135364.80330317258,2672.4353048878006,785831.6580211923,0.1827530711889267,0.008500078693032265,3.308590976303094e-06,0.022002235054969788,5.611681626760401e-05,0.010870142839848995,0.12093575207860922,0.10631029594779037,8.879403114318848,3982.14697265625,0.2950054109096527,0.0917847529053688,-104.74205780029297,6859.09912109375,64.63711547851562,1109.4404296875,-10.257246017456055,435.04736328125,15.86610221862793,466.0901794433594,-7.025766372680664,235.9244384765625,5.580202102661133,472.745849609375,-7.613886833190918,207.5662078857422,9.839637756347656,165.3999786376953,-9.566113471984863,178.3621368408203,19.321977615356445,162.56556701660156,-9.7062349319458,182.754638671875,8.368906021118164,210.3191680908203,-5.223455429077148,178.42520141601562,9.295958518981934,220.33969116210938,-1.9700266122817993,206.27369689941406,12.248482704162598,193.83163452148438,-5.154234886169434,215.8827667236328,7.222893714904785,273.5476379394531,1.6050244569778442,339.8242492675781,10.98017406463623,286.4449157714844
845,Sean Kingston,Take You There,236693,False,2008,65,0.752,0.921,5,-4.321,0,0.0696,0.0182,0.0,0.256,0.634,115.033,"hip hop, pop, R&B",6271.291245026485,1602175.6726776366,2710.9855582862283,100249.0406651813,3010.396983703522,702554.6241340796,0.25736215710639954,0.00733944121748209,-1.273720386052446e-06,0.03765324130654335,-1.8023392840404995e-05,0.016658242791891098,0.14377248677248677,0.12310195881974188,15.476101875305176,12233.1884765625,0.4589548110961914,0.07972484827041626,-12.098827362060547,2565.217041015625,63.804100036621094,859.4658203125,-2.0565898418426514,572.6259765625,31.952510833740234,319.6629638671875,-0.7404397130012512,192.96339416503906,13.119305610656738,166.59744262695312,-5.613023281097412,160.3388214111328,12.396424293518066,99.6551513671875,-7.766491413116455,109.74759674072266,13.904309272766113,130.10679626464844,-5.0813679695129395,81.8227310180664,10.810531616210938,75.02445220947266,-7.316218852996826,73.57891082763672,7.013904571533203,69.42866516113281,-2.7191007137298584,63.15121841430664,6.333305835723877,59.27204132080078,-4.92688512802124,51.06472396850586,8.268141746520996,51.528282165527344,-6.4988203048706055,48.366275787353516,7.619480609893799,50.491676330566406
846,Natasha Bedingfield,Pocketful of Sunshine,203440,False,2008,62,0.726,0.881,9,-3.892,0,0.0391,0.203,0.0,0.108,0.682,110.019,pop,5669.065719935178,2176020.6231668666,2676.6289744939368,112777.14317194889,2569.665387855609,443714.16093488975,0.22520777583122253,0.0053093163296580315,-2.2923011783859693e-05,0.02423159033060074,-0.0001229754270752892,0.015485348179936409,0.12370975056689343,0.10840564818157046,11.869780540466309,4547.107421875,0.3660106360912323,0.08531559258699417,-27.63639259338379,2136.717041015625,87.48674774169922,490.7283630371094,1.5384795665740967,290.8689880371094,19.094446182250977,185.03485107421875,-3.814399003982544,222.1429901123047,1.3035451173782349,189.36085510253906,-0.6248574256896973,110.76949310302734,10.877413749694824,109.67789459228516,-0.5297953486442566,91.58356475830078,14.195343971252441,109.10880279541016,-12.203585624694824,106.4686279296875,2.415044069290161,90.82965087890625,-9.759889602661133,88.62015533447266,12.979254722595215,93.84778594970703,-7.714722633361816,86.53910064697266,12.364448547363281,85.92069244384766,-6.933084487915039,74.32298278808594,2.6115763187408447,69.77950286865234,-9.916130065917969,90.87921905517578,6.353041172027588,65.417236328125
847,The Offspring,"You're Gonna Go Far, Kid",177826,True,2008,78,0.55,0.917,0,-3.159,1,0.0638,0.00428,0.0,0.197,0.601,126.115,"rock, pop, metal",5596.578658254523,1345618.7261109743,2511.528055366965,86279.31805854579,2691.75085776096,433633.47397148056,0.2972128689289093,0.0038825985975563526,-7.831534276192542e-06,0.050805311650037766,-0.00027269156998954713,0.014660542830824852,0.13489720332577476,0.11669994786065939,19.19832420349121,12018.1396484375,0.416143000125885,0.08301059901714325,17.44609832763672,1326.4156494140625,77.37763214111328,518.5537719726562,-12.68561840057373,296.8980407714844,34.51797103881836,104.232177734375,-5.42073917388916,96.87110900878906,13.713471412658691,83.0193099975586,-3.978987216949463,65.7920913696289,18.62979507446289,56.751800537109375,-5.240292549133301,50.36907958984375,15.253729820251465,51.00696563720703,-2.1944687366485596,50.8111457824707,10.510151863098145,59.055686950683594,-4.87711238861084,42.12926483154297,4.958238124847412,38.32840347290039,-6.497786998748779,39.37431716918945,9.189090728759766,35.26826858520508,-5.8412699699401855,42.15116882324219,6.912783622741699,37.30296325683594,-3.824760675430298,40.435115814208984,4.778443336486816,51.89792251586914
848,Kanye West,Homecoming,203493,True,2007,47,0.667,0.747,1,-7.059,1,0.189,0.337,0.0,0.115,0.918,86.917,hip hop,4623.780373965993,2385168.466212988,2354.3021324756496,184181.74767394675,2068.3011837433737,446829.4625622975,0.2571198642253876,0.006916041485965252,4.48069204139756e-06,0.037117812782526016,7.784898480167612e-05,0.01431109569966793,0.08550491307634164,0.07819382291614886,16.572975158691406,13050.083984375,0.3311068117618561,0.09106859564781189,-41.147621154785156,1300.091064453125,103.90562438964844,574.4407958984375,-0.28627046942710876,346.796630859375,22.381555557250977,192.1009521484375,-8.66881275177002,165.78497314453125,10.955227851867676,106.07795715332031,-8.203691482543945,116.7656478881836,15.476422309875488,87.05680847167969,-0.00572851812466979,86.27081298828125,13.621623992919922,92.21038055419922,0.2733795940876007,75.54962158203125,11.965375900268555,68.87577819824219,-3.577174186706543,61.033241271972656,4.715256214141846,59.7830696105957,-4.584840774536133,57.066776275634766,8.018789291381836,51.928932189941406,-6.966148376464844,55.05257034301758,9.366561889648438,55.794715881347656,-2.8195414543151855,62.332637786865234,4.077349662780762,61.89251708984375
849,Estelle,American Boy,284733,True,2008,78,0.727,0.729,0,-2.99,1,0.326,0.171,0.0,0.07,0.512,117.932,R&B,5679.398990784636,3354430.442868967,2625.5216384247456,192883.61007650857,2821.5807805670925,1183712.54798673,0.22142626345157623,0.008506780490279198,-6.764900172129273e-05,0.026559440419077873,-0.0004884276422671974,0.01498695369809866,0.12826681783824642,0.1118144412798965,12.29487419128418,9412.6552734375,0.3779639005661011,0.1010999083518982,-88.31816864013672,4946.3779296875,57.967933654785156,1407.8287353515625,8.591838836669922,754.4539184570312,42.13236618041992,468.7289123535156,7.470729351043701,330.7640380859375,11.735087394714355,421.84027099609375,7.778270244598389,195.07720947265625,9.91059398651123,201.11441040039062,-4.445384979248047,155.71044921875,17.181455612182617,206.59556579589844,-11.897790908813477,144.9937286376953,7.282751083374023,109.55545806884766,-6.640440464019775,91.53611755371094,5.192120552062988,118.77812957763672,-5.599027156829834,138.9661865234375,4.321594715118408,244.42266845703125,-0.6250942349433899,181.9239959716797,10.990453720092773,189.8678436279297,-1.2415685653686523,239.4088897705078,12.623671531677246,316.9212341308594
850,Saving Abel,Addicted,222826,True,2008,69,0.512,0.864,7,-4.146,1,0.0338,0.000821,0.0,0.0982,0.527,138.018,"rock, metal",4603.3804973212555,1634048.020085606,2214.104045805941,150047.5249420886,2236.1993365988465,411839.72705284454,0.09738104790449142,0.0005611148080788553,1.4427770338443224e-06,0.005007374566048384,4.292979065212421e-05,0.0019772667437791824,0.11248904006046863,0.09983525592674296,2.1320853233337402,134.2176971435547,0.42063629627227783,0.08199086785316467,-113.64996337890625,1955.189208984375,93.85954284667969,808.2483520507812,-23.61254119873047,343.6157531738281,49.355899810791016,184.6410675048828,8.777871131896973,130.60235595703125,19.983285903930664,83.5314712524414,-3.322197675704956,100.5430679321289,16.61719512939453,79.11906433105469,-6.703464508056641,83.41107177734375,10.120002746582031,82.03279876708984,-4.8270440101623535,55.54359817504883,8.93517780303955,57.492427825927734,-5.111813545227051,62.4642448425293,2.8821141719818115,52.53520965576172,-3.818301200866699,47.66788864135742,4.995380878448486,48.8662109375,-10.872847557067871,42.7597541809082,3.408012628555298,44.78371810913086,-3.948464870452881,42.311424255371094,2.2218286991119385,51.56260299682617
851,Pendulum,Propane Nightmares,313346,False,2008,57,0.356,0.966,7,-4.13,0,0.0825,0.000262,0.148,0.192,0.215,173.992,Dance/Electronic,5693.653071258828,659281.2465137524,2529.1839948833594,37640.81344429436,2837.0366563653183,183045.05501280152,0.22453813254833221,0.008370596915483475,7.020499197096797e-06,0.029366478323936462,0.00016591208986938,0.013849042356014252,0.13910128495842783,0.119752117481342,12.150200843811035,11044.8203125,0.44206127524375916,0.07975143939256668,-1.906937837600708,1486.7520751953125,68.5224609375,272.4051513671875,-21.113922119140625,91.42806243896484,31.502567291259766,62.4661750793457,-1.8421779870986938,65.56787109375,11.36560344696045,67.61137390136719,-4.169645309448242,40.64080810546875,9.506926536560059,44.04400634765625,-7.527769088745117,46.12349319458008,11.326587677001953,39.0442008972168,-4.132781982421875,35.77714157104492,7.522343158721924,45.8387451171875,-5.445208549499512,41.518157958984375,5.224928379058838,42.523983001708984,-7.554270267486572,45.317230224609375,7.087886810302734,36.58963394165039,-5.501330375671387,30.608970642089844,5.533789157867432,39.3495979309082,-6.069446563720703,37.69383239746094,3.148857355117798,55.6021842956543
852,The Game,My Life,320893,True,2008,60,0.673,0.766,11,-5.018,1,0.349,0.0724,0.0,0.0563,0.382,148.113,"hip hop, pop",5323.326143908427,2948120.8796666176,2563.4181498818507,209346.1718866933,2399.846618760157,769966.8705096819,0.21809694170951843,0.00971553660929203,1.7468091755290516e-06,0.023152612149715424,5.2783584578719456e-06,0.019453002139925957,0.09195313681027967,0.08349775744102966,12.786375045776367,8335.091796875,0.42294740676879883,0.09086015075445175,-71.22823333740234,3847.8662109375,84.82687377929688,1070.7860107421875,8.488436698913574,480.28155517578125,38.85634994506836,319.25823974609375,7.28426456451416,192.07421875,14.154230117797852,123.12667083740234,-7.2773308753967285,168.92269897460938,12.723567962646484,96.17233276367188,-0.1287958025932312,91.87744140625,7.993564605712891,107.79125213623047,-2.540796995162964,85.5789566040039,7.4933061599731445,94.60213470458984,-3.844961643218994,77.75406646728516,11.194169998168945,62.66603469848633,-1.490015983581543,71.9390869140625,8.414995193481445,54.06867218017578,-4.2630839347839355,46.793968200683594,7.361836910247803,47.57657241821289,-1.9189869165420532,57.49202346801758,4.963586330413818,58.70991134643555
853,Danity Kane,Damaged,244266,False,2008,57,0.774,0.653,8,-5.158,0,0.05,0.0912,0.0,0.151,0.818,120.01,"pop, R&B",6398.948806432009,1498844.3572031816,2857.373633615765,76053.54475710317,2813.9433308511198,533898.8711904489,0.2879941463470459,0.011615139432251453,-4.762546086567454e-05,0.03646039217710495,-3.9067028410499915e-05,0.029959041625261307,0.11894028722600151,0.10479349530059764,21.003931045532227,20141.123046875,0.41644203662872314,0.09279650449752808,-34.90270233154297,3371.758544921875,68.09434509277344,522.2306518554688,11.797760963439941,403.124755859375,29.560359954833984,228.6223907470703,2.9966983795166016,180.97457885742188,13.863598823547363,258.53753662109375,3.7808501720428467,122.60743713378906,10.984161376953125,157.35574340820312,-4.517098426818848,102.74578857421875,14.452910423278809,124.15620422363281,-12.530884742736816,91.84954833984375,11.14855670928955,67.26517486572266,-5.852766513824463,87.96590423583984,10.136281967163086,94.1171646118164,-1.5952774286270142,122.7580337524414,14.845854759216309,169.6189727783203,-1.1107796430587769,149.36097717285156,5.465794563293457,133.27980041503906,-7.506274223327637,134.2879180908203,6.196907043457031,107.19698333740234
854,P!nk,So What,215160,True,2008,76,0.534,0.87,11,-3.078,0,0.0425,0.000334,0.0,0.241,0.462,126.019,pop,5812.831517269737,1523881.5455378336,2576.77751453764,89861.50795347424,2848.6100521454805,484008.193130844,0.2555120885372162,0.005759733263403177,-7.334459041885566e-06,0.03563951328396797,-9.667161066317931e-05,0.01596144773066044,0.15000831443688586,0.1275058200366902,14.170437812805176,4637.1103515625,0.4310746192932129,0.08367470651865005,3.253392219543457,2242.357666015625,69.9779052734375,525.2415771484375,-18.733455657958984,363.79852294921875,28.766338348388672,206.1840362548828,3.1178157329559326,103.63020324707031,16.980606079101562,97.83781433105469,-2.615889310836792,72.7168960571289,12.420488357543945,61.89981460571289,-4.649782657623291,63.39987564086914,15.384737014770508,59.61513900756836,-6.395692348480225,55.552001953125,9.90710735321045,46.807395935058594,-4.8050432205200195,42.88064956665039,11.610211372375488,40.64744567871094,-4.455943584442139,55.1739616394043,8.193523406982422,49.28219223022461,-5.28834867477417,48.753360748291016,11.249446868896484,46.444610595703125,-4.870338439941406,45.36214828491211,6.0842084884643555,54.96808624267578
855,Kanye West,Love Lockdown,270306,False,2008,66,0.76,0.524,1,-7.67,0,0.0323,0.0542,0.5,0.112,0.112,119.603,hip hop,2615.034187246033,1474772.403063272,1600.6811187466315,165829.81725569564,1131.3888176937307,211243.6133088221,0.38970959186553955,0.0065719387494027615,1.88180692930473e-05,0.1287425309419632,-0.00016394085832871497,0.010041113942861557,0.025957671957671957,0.02528387122420985,37.10222244262695,79005.421875,0.4803459048271179,0.09333613514900208,-105.76250457763672,4663.29248046875,133.273681640625,715.0824584960938,-11.6973295211792,410.04638671875,58.50212860107422,280.3395080566406,3.7929210662841797,217.1614990234375,18.527177810668945,209.60072326660156,8.268128395080566,174.11236572265625,7.600741863250732,74.89253234863281,-0.7623745799064636,86.00887298583984,15.766559600830078,86.84484100341797,6.170926570892334,101.07945251464844,7.136006832122803,48.05759048461914,6.842109203338623,67.0971908569336,3.832392454147339,60.24858474731445,2.8992581367492676,79.16095733642578,5.587563991546631,57.72456741333008,-0.6439206600189209,68.01560974121094,3.255558967590332,77.38105773925781,0.02784046344459057,79.18092346191406,2.3559446334838867,78.11174774169922
857,M.I.A.,Paper Planes,205200,False,2007,1,0.447,0.848,2,-6.175,1,0.222,0.033,7.45e-05,0.65,0.485,172.247,"pop, rock",4919.936916481231,2634001.223346944,2368.6827326083094,175780.63537445752,2432.2884637353213,660200.8578069293,0.09848076850175858,0.0008569153142161667,8.047248911680072e-07,0.005488846451044083,-4.3114665459143e-05,0.002734848065301776,0.11415192743764173,0.10112126489991315,2.2699644565582275,323.8007507324219,0.39004606008529663,0.09083910286426544,-119.72779846191406,1850.7542724609375,85.45258331298828,798.3330688476562,-16.32141876220703,379.767578125,34.672019958496094,166.8847198486328,2.819744825363159,103.77118682861328,3.9648377895355225,140.6309814453125,0.40395939350128174,110.67871856689453,13.88125228881836,87.43636322021484,-5.636692523956299,82.92411041259766,11.572168350219727,66.74650573730469,-8.457703590393066,57.58984375,9.345747947692871,95.29522705078125,-4.185154438018799,64.46281433105469,2.910123109817505,61.81221008300781,-5.808867931365967,60.97209930419922,7.644304275512695,48.85841751098633,-0.26255175471305847,56.83505630493164,6.57286262512207,48.36769485473633,0.6802300810813904,62.974937438964844,7.468897342681885,61.25312042236328
858,3 Doors Down,It's Not My Time,241960,False,2008,56,0.529,0.934,0,-4.808,1,0.0602,0.00153,5.16e-06,0.118,0.282,127.962,"pop, rock, metal",4624.426203394084,1900301.7306839859,2278.7734563092654,174135.20224841734,2218.4359181115806,471271.06523102726,0.20971979200839996,0.0024864161387085915,3.268215550633613e-06,0.022037463262677193,-0.00039197708247229457,0.01110927201807499,0.10925170068027211,0.09731576657874033,9.941055297851562,2363.256103515625,0.41606518626213074,0.08344588428735733,-33.01414489746094,1948.173583984375,99.15755462646484,691.29833984375,-15.811058044433594,359.58648681640625,38.62253952026367,174.05062866210938,1.7802411317825317,124.05975341796875,16.1925106048584,68.50735473632812,0.01630173623561859,71.94497680664062,10.832757949829102,64.7152099609375,-3.6053059101104736,54.4799919128418,9.712384223937988,46.72433853149414,-6.351232051849365,61.044620513916016,10.144417762756348,54.116947174072266,-4.224687099456787,49.88888931274414,4.1174726486206055,50.998565673828125,-9.295317649841309,46.4068489074707,6.881081581115723,48.02873992919922,-7.117547512054443,47.252384185791016,4.098450660705566,39.86513900756836,-4.681610584259033,47.24725341796875,2.2041239738464355,47.00608444213867
859,Kylie Minogue,Wow,190973,False,2007,47,0.654,0.884,9,-5.466,1,0.202,0.151,0.000268,0.379,0.851,124.072,"pop, Dance/Electronic",5208.189340124927,2680795.2840799717,2438.6219333650533,191931.92967754285,2569.0470765825294,743908.0548776019,0.2277786135673523,0.0037094741128385067,1.0769616892503109e-05,0.021121196448802948,-0.00013817868602927774,0.016225118190050125,0.13735978835978835,0.11849207690154251,11.614324569702148,5685.0234375,0.40905478596687317,0.0840262770652771,-25.120466232299805,2363.897216796875,84.94538879394531,1171.9556884765625,-12.153818130493164,595.6278076171875,29.502103805541992,245.47366333007812,-1.9464893341064453,167.70834350585938,11.562965393066406,257.1726989746094,-0.7050911784172058,161.89906311035156,5.345797061920166,228.1697998046875,-1.0886818170547485,117.63211059570312,10.295546531677246,86.1032485961914,-13.400318145751953,98.71295166015625,8.865599632263184,90.34601593017578,-10.26396656036377,105.57239532470703,3.1476857662200928,82.26750946044922,-5.480725288391113,104.2327880859375,10.675186157226562,113.81629943847656,-4.375201225280762,84.89085388183594,6.024848461151123,102.33362579345703,-4.989928245544434,68.31059265136719,4.253015518188477,80.9788818359375
860,Mariah Carey,Touch My Body,204733,False,2008,0,0.715,0.665,4,-7.736,0,0.0502,0.0996,0.0,0.224,0.84,78.502,"pop, R&B",5369.275866056743,4715839.210189066,2630.797141230451,206176.40201034344,2451.86339233671,1006796.0336237871,0.20505398511886597,0.016402482986450195,-4.044444722239859e-06,0.018592344596982002,3.992200163338566e-06,0.02257300727069378,0.10432879818594104,0.09344430005501825,13.319258689880371,25142.484375,0.384770929813385,0.0953049287199974,-94.81598663330078,3124.4609375,88.11991119384766,1640.8438720703125,1.446854591369629,652.984619140625,9.250514030456543,491.13311767578125,2.0723350048065186,286.698486328125,-1.1277295351028442,419.2608337402344,-0.6732913255691528,332.6744384765625,1.5680419206619263,255.1819305419922,-7.783182144165039,206.37347412109375,15.341714859008789,227.1538848876953,-18.75861167907715,193.63209533691406,6.4559125900268555,126.236572265625,-13.794137001037598,145.77442932128906,2.353510618209839,114.68408966064453,-9.696614265441895,94.29315185546875,3.498011827468872,111.94911193847656,-7.546131134033203,93.90861511230469,3.4088315963745117,103.21345520019531,-7.975186824798584,122.77633666992188,8.608967781066895,135.72259521484375
861,MGMT,Kids,302840,False,2007,77,0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,rock,4245.070163974821,1355421.1874234423,2222.3644693232286,105944.96702348383,2022.5682777756658,319027.4995992168,0.30053502321243286,0.0026572803035378456,-2.7794276320491917e-05,0.048959992825984955,-2.5454537535551935e-05,0.01679757423698902,0.09365230536659108,0.08488155106611389,19.768156051635742,7406.38232421875,0.3914308249950409,0.07992327958345413,0.5432007908821106,875.148193359375,107.23786163330078,436.4915466308594,-16.55759620666504,202.58718872070312,33.680362701416016,106.1794204711914,3.3550045490264893,68.0561294555664,20.222749710083008,59.21482467651367,-3.6917033195495605,44.712650299072266,13.198689460754395,44.05419158935547,-4.09121036529541,39.574649810791016,11.457419395446777,35.78081512451172,-4.109023094177246,35.146236419677734,7.095545768737793,46.61408996582031,-8.595670700073242,36.54331970214844,8.941985130310059,36.657833099365234,-5.3344221115112305,33.596614837646484,7.765965938568115,41.472328186035156,-5.333823204040527,30.966289520263672,7.784206867218018,36.3582878112793,-5.88362979888916,28.319440841674805,5.4379730224609375,32.47076416015625
862,The Ting Tings,Shut Up and Let Me Go,171226,False,2007,55,0.852,0.927,7,-4.497,1,0.0581,0.0109,0.00268,0.054,0.887,107.993,"pop, rock, Dance/Electronic",6024.517737232126,1788796.8628085365,2730.9597880566107,111112.72003114413,2795.0462946249695,645824.2303319059,0.26256507635116577,0.013878692872822285,-0.00016295067325700074,0.025621607899665833,7.953966996865347e-05,0.0280659981071949,0.14050566893424035,0.12076382593158201,18.006622314453125,17534.16015625,0.5056549906730652,0.07870028913021088,-28.289119720458984,4144.8671875,69.46246337890625,728.8453979492188,7.145113468170166,444.3712158203125,36.52943420410156,302.3003234863281,3.920276641845703,176.23719787597656,20.039621353149414,139.8936309814453,4.548050880432129,97.31184387207031,14.274941444396973,74.24772644042969,-0.28166887164115906,79.23805236816406,12.949544906616211,60.62854766845703,-3.3157689571380615,58.943992614746094,7.574004173278809,66.11979675292969,-7.8629889488220215,53.00669479370117,7.636105060577393,55.81621170043945,-8.257562637329102,72.55750274658203,5.207350254058838,56.9145393371582,-6.049549102783203,95.71070861816406,5.769974231719971,78.13826751708984,-7.0457353591918945,81.1839599609375,5.849127292633057,69.42842864990234
